# file created on Thu Aug  1 09:43:55 2024
# Date,  Time,  radiator gas,  mirror (mm),  rad. aerogel,  mirror (mm),  Status,  Polarity,  Collimators,  GeV,  Trigger,  Imaging,  Timing,  Temperature (C),  Bias Voltage (V),  Calibration,  DCR scan,  Physics,  N spills,  GEM,  Triggers,  Quality,  Archived,  Notes,  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  ,  ,  ,  ,  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-080038,  10,  -,  -,  good,  -,  mounted FILTER PASS_400_450
20240529-094910,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-094910,  10,  10,  -,  good,  good,  "TEST RUN,   looks good"
20240529-095327,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-095327,  50,  50,  -,  warning,  warning,  beam lost after 30 spills,  beam lost after 30 spills
20240529-101753,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-101753,  50,  50,  -,  warning,  warning,  beam lost after 19 spills,  beam lost after 19 spills
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-101753,  50,  -,  -,  warning,  BOOSTER POPSB issues,  BOOSTER POPSB issues
20240529-110432,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-110432,  10,  10,  -,  good,  good,  beam back,  beam back
20240529-110807,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-110807,  50,  50,  -,  bad,  bad,  mnagnet troubles,  mnagnet troubles
20240529-111248,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-111248,  10,  10,  -,  good,  good,  -,  mnagnet troubles
20240529-111607,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-111607,  10,  10,  -,  good,  good,  -,  mnagnet troubles
20240529-111933,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-111933,  10,  10,  -,  good,  good,  -,  mnagnet troubles
20240529-112329,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-112329,  50,  50,  -,  warning,  warning,  "not best run,   plenty of full FIFOs"
20240529-113933,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-113933,  50,  50,  -,  warning,  warning,  "beam lost after 30 spills,   magnet trouble"
20240529-121229,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-121229,  10,  10,  -,  good,  good,  -,  "beam lost after 30 spills
20240529-121737,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-121737,  10,  10,  -,  good,  good,  -,  "beam lost after 30 spills
20240529-122216,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-122216,  10,  10,  -,  good,  good,  -,  "beam lost after 30 spills
20240529-122709,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-122709,  10,  10,  -,  good,  good,  -,  "beam lost after 30 spills
20240529-123118,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-123118,  10,  10,  -,  good,  good,  -,  "beam lost after 30 spills
20240529-123537,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-123537,  25,  25,  -,  good,  good,  -,  "beam lost after 30 spills
20240529-124515,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-124515,  25,  25,  -,  good,  good,  -,  "beam lost after 30 spills
20240529-125500,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-125500,  25,  25,  -,  good,  good,  -,  "beam lost after 30 spills
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-125500,  25,  -,  -,  good,  -,  "beam lost after 30 spills
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 400-450,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-125500,  25,  -,  -,  good,  warming up for filter change,  warming up for filter change
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  with PASS 450-500,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-125500,  25,  -,  -,  good,  mounted FILTER PASS_450_500,  mounted FILTER PASS_450_500
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-125500,  25,  -,  -,  good,  -,  mounted FILTER PASS_450_500
20240529-143123,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-143123,  10,  10,  -,  good,  good,  TESTING,  TESTING
20240529-143844,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-143844,  10,  10,  -,  good,  good,  beam lost at last spill?,  beam lost at last spill?
20240529-144747,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-144747,  10,  10,  -,  good,  good,  several FIFOs full,  several FIFOs full
20240529-145727,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-145727,  25,  25,  -,  good,  good,  beam lost after 20 spill,  beam lost after 20 spill
20240529-152459,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-152459,  25,  25,  -,  good,  good,  -,  beam lost after 20 spill
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  25,  25,  -,  good,  good,  -,  beam lost after 20 spill
20240529-154459,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-154459,  25,  25,  -,  good,  good,  -,  beam lost after 20 spill
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-154459,  25,  -,  -,  good,  -,  beam lost after 20 spill
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-154459,  25,  -,  -,  good,  -,  beam lost after 20 spill
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 450-500,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-154459,  25,  -,  -,  good,  warming up for filter change,  warming up for filter change
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  with PASS 500-550,  with PASS 500-550,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-154459,  25,  -,  -,  good,  mounted FILTER PASS_500_550 ,  mounted FILTER PASS_500_550 
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-154459,  25,  -,  -,  good,  -,  mounted FILTER PASS_500_550 
20240529-171339,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-171339,  10,  10,  -,  good,  good,  testing,  testing
20240529-172321,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-172321,  10,  10,  -,  good,  good,  testing,  testing
20240529-173251,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-173251,  25,  25,  -,  good,  good,  -,  testing
20240529-174909,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-174909,  25,  25,  -,  good,  good,  -,  testing
20240529-175828,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-175828,  25,  25,  -,  bad,  bad,  stopped at spill 12 for NO beam,  stopped at spill 12 for NO beam
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-175828,  25,  -,  -,  bad,  warming up for filter change,  warming up for filter change
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-175828,  25,  -,  -,  bad,  mounted FILTER PASS_550_600 ,  mounted FILTER PASS_550_600 
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-175828,  25,  -,  -,  bad,  -,  mounted FILTER PASS_550_600 
20240529-193154,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-193154,  10,  10,  -,  good,  good,  testing,  testing
20240529-194329,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-194329,  10,  10,  -,  good,  good,  testing,  testing
20240529-195439,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-195439,  25,  25,  -,  good,  good,  -,  testing
20240529-201633,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-201633,  25,  25,  -,  good,  good,  -,  testing
20240529-202847,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-202847,  50,  50,  -,  good,  good,  -,  testing
20240529-205645,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-205645,  50,  50,  -,  good,  good,  -,  testing
20240529-211829,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-211829,  50,  50,  -,  good,  good,  -,  testing
20240529-214021,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240529-214021,  50,  50,  -,  good,  good,  -,  testing
20240526-143658,  ,  29/05/2024,  morning,  single-ext-std-tb2024-base.02,  -20,  with PASS 500-550,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-214021,  50,  -,  -,  good,  -,  testing
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  ,  ,  ,  ,  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
20240526-143658,  side B",  side B",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240529-214021,  "we are warm,   putting 3 aerogel tiles",   putting 3 aerogel tiles",  good,  -,  testing
20240530-103255,  ,  side B",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-103255,  10,  10,  "we are warm,  good,  good,  "TESTING,   ok
20240530-103956,  ,  side B",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-103956,  10,  10,  "we are warm,  good,  good,  -,  "TESTING
20240530-104507,  ,  side B",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-104507,  10,  10,  "we are warm,  good,  good,  -,  "TESTING
20240530-104944,  ,  side B",  morning,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-104944,  10,  10,  "we are warm,  good,  good,  -,  "TESTING
",  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
20240526-143658,  20240530-105400",  50,  50,  single-ext-std-tb2024-base.02,  good,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  ",  10,  "we are warm,   putting 3 aerogel tiles",  good,  -,  "TESTING
20240530-111452,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-111452,  50,  50,  "we are warm,  good,  good,  -,  "TESTING
20240526-143658,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240530-111452,  50,  "we are warm,   putting 3 aerogel tiles",  good,  -,  "TESTING
20240526-143658,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240530-111452,  50,  "we are warm,   putting 3 aerogel tiles",  good,  we go warm to put one tile,  we go warm to put one tile
20240526-143658,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240530-111452,  50,  "we are warm,   putting 3 aerogel tiles",  good,  "we realised that we did not put the black cloth on the box,   might be the source of the noise on the upper part of the sensors"
20240526-143658,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240530-111452,  50,  "we are warm,   putting 3 aerogel tiles",  good,  -,  "we realised that we did not put the black cloth on the box
20240530-124341,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  off,  off,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-124341,  8,  8,  "we are warm,  good,  good,  "TESTING,   no beam
20240526-143658,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  off,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240530-124341,  8,  "we are warm,   putting 3 aerogel tiles",  good,  -,  "TESTING
20240530-124929,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  on,  negative,  12,  11.5,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-124929,  10,  10,  "we are warm,  good,  good,  "TESTING,   now beam is ok
20240530-125446,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-125446,  50,  50,  "we are warm,  good,  good,  -,  "TESTING
20240530-131508,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-131508,  50,  50,  "we are warm,  good,  good,  -,  "TESTING
20240530-133757,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-133757,  50,  50,  "we are warm,  good,  good,  -,  "TESTING
20240526-143658,  ,  20240530-105400",  50,  single-ext-std-tb2024-base.02,  -20,  good,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240530-133757,  50,  "we are warm,   putting 3 aerogel tiles",  good,  -,  "TESTING
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  ,  ,  ,  ,  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
norun,  "PDU1: 53,  C4F10 (1.0014),  -20,  "2x aerogel tiles: AG22-J001 (1.021),  "aerogel mirror = 20 mm,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  "PDU1: -40,  6,  1986,  1000,  20240604-210538,  0,  0,  0,  good,  -,  First test after re-mounting -> GEM did not start properly: cards enabled 0,  empty",  
20240526-143658,  side B",  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240526-143658,  20240530-133757,  go warm to put one tile,  go warm to put one tile,   putting 3 aerogel tiles",  good,  -,  "TESTING
20240530-165520,  ,  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-165520,  10,  10,  go warm to put one tile,  bad,  bad,  "two runs started contiguously,  this should be empty
20240530-165546,  ,  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-165546,  10,  10,  go warm to put one tile,  bad,  bad,  empty run,  empty run
20240530-170722,  ,  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-170722,  5,  5,  go warm to put one tile,  bad,  bad,  empty run,  empty run
20240530-171711,  ,  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-171711,  10,  10,  go warm to put one tile,  bad,  bad,  probably good,  probably good
20240530-172411,  ,  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-172411,  50,  50,  go warm to put one tile,  bad,  bad,  "stopped at 19 spills,   probably good"
20240530-174706,  ,  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-174706,  50,  50,  go warm to put one tile,  good,  good,  -,  "stopped at 19 spills
20240530-180746,  ,  side B",  50,  single-ext-std-tb2024-base.02,  -20,  "aerogel 1.02,  20,  on,  negative,  12,  11.5,  "193: Luca-and-16x10,  -,  -,  -20,  54,  20240527-171034,  20240530-180746,  50,  50,  go warm to put one tile,  good,  good,  -,  "stopped at 19 spills
